osmid,y,x,street_count,highway,ref,railway,geometry
1707875306,37.7365814,-122.4705536,4,stop,,,POINT (-122.4705536 37.7365814)
1707875334,37.7397465,-122.467045,4,traffic_signals,,,POINT (-122.467045 37.7397465)
1707875337,37.740877,-122.4657926,3,,,,POINT (-122.4657926 37.740877)
1711226132,37.7276879,-122.4672248,3,,,,POINT (-122.4672248 37.7276879)
1711226144,37.7289162,-122.46807,3,,,,POINT (-122.46807 37.7289162)
1714229537,37.7349044,-122.4714566,4,,,,POINT (-122.4714566 37.7349044)
1714229542,37.7348205,-122.4715451,4,,,,POINT (-122.4715451 37.7348205)
1714229567,37.7348002,-122.4714406,5,,,,POINT (-122.4714406 37.7348002)
1714229763,37.7346887,-122.4714635,4,,,,POINT (-122.4714635 37.7346887)
1714229778,37.7350056,-122.4712162,3,crossing,,,POINT (-122.4712162 37.7350056)
1735947596,37.7334008,-122.4658651,3,,,,POINT (-122.4658651 37.7334008)
1735954074,37.7331932,-122.4713535,3,,,,POINT (-122.4713535 37.7331932)
1735954082,37.7332814,-122.4713479,3,,,,POINT (-122.4713479 37.7332814)
1777579525,37.7259515,-122.4666177,3,,,,POINT (-122.4666177 37.7259515)
1777579938,37.7259336,-122.4711963,3,,,,POINT (-122.4711963 37.7259336)
1777579942,37.7257186,-122.4707696,3,,,,POINT (-122.4707696 37.7257186)
1777583588,37.7257315,-122.4687632,3,,,,POINT (-122.4687632 37.7257315)
1809551380,37.7339649,-122.4944159,3,,,,POINT (-122.4944159 37.7339649)
1809552695,37.7351016,-122.4940386,3,,,,POINT (-122.4940386 37.7351016)
1809552699,37.7351145,-122.4938855,3,,,,POINT (-122.4938855 37.7351145)
2131460978,37.7337286,-122.4972036,3,,,,POINT (-122.4972036 37.7337286)
2287779377,37.7450452,-122.4729518,4,,,,POINT (-122.4729518 37.7450452)
2287779381,37.7450782,-122.4722033,4,,,,POINT (-122.4722033 37.7450782)
2315778209,37.7349622,-122.4659564,3,,,,POINT (-122.4659564 37.7349622)
2315778415,37.7311439,-122.471655,3,,,,POINT (-122.471655 37.7311439)
2420468425,37.7347645,-122.4679821,3,,,,POINT (-122.4679821 37.7347645)
2420468437,37.7349781,-122.4679974,3,,,,POINT (-122.4679974 37.7349781)
2420468442,37.7348643,-122.4681231,3,,,,POINT (-122.4681231 37.7348643)
2456996785,37.7282351,-122.4787183,6,stop,,,POINT (-122.4787183 37.7282351)
2463394108,37.7332094,-122.4657308,4,,,,POINT (-122.4657308 37.7332094)
2487283192,37.7239916,-122.4851404,3,,,,POINT (-122.4851404 37.7239916)
2487283194,37.7240727,-122.484976,4,,,,POINT (-122.484976 37.7240727)
2487283195,37.7241024,-122.485117,3,,,,POINT (-122.485117 37.7241024)
2630856793,37.7342662,-122.4992657,3,,,,POINT (-122.4992657 37.7342662)
2630856835,37.733773,-122.4975581,3,,,,POINT (-122.4975581 37.733773)
2630856848,37.7351505,-122.5011293,3,,,,POINT (-122.5011293 37.7351505)
2630856883,37.7354091,-122.5031201,3,traffic_signals,,,POINT (-122.5031201 37.7354091)
2630856888,37.7355627,-122.5031302,4,traffic_signals,,,POINT (-122.5031302 37.7355627)
2715894998,37.722995,-122.4836168,3,,,,POINT (-122.4836168 37.722995)
2716299656,37.7236596,-122.4803927,3,,,,POINT (-122.4803927 37.7236596)
2726255230,37.7254459,-122.4806158,2,,,,POINT (-122.4806158 37.7254459)
2726255253,37.7243995,-122.4770942,3,,,,POINT (-122.4770942 37.7243995)
2726269055,37.7237535,-122.4803678,3,,,,POINT (-122.4803678 37.7237535)
2726269066,37.7243391,-122.4767093,3,,,,POINT (-122.4767093 37.7243391)
2899908787,37.7108677,-122.4685064,3,,,,POINT (-122.4685064 37.7108677)
2899908796,37.7110964,-122.4682456,3,,,,POINT (-122.4682456 37.7110964)
2909552124,37.7203931,-122.4751518,3,traffic_signals,,,POINT (-122.4751518 37.7203931)
2912242145,37.7150886,-122.500791,1,,,,POINT (-122.500791 37.7150886)
3428243921,37.7238005,-122.4757321,1,,,,POINT (-122.4757321 37.7238005)
3449339698,37.724073,-122.4818399,3,,,,POINT (-122.4818399 37.724073)
3462373347,37.7136913,-122.4744727,3,traffic_signals,,,POINT (-122.4744727 37.7136913)
3526821452,37.7229677,-122.4834589,3,,,,POINT (-122.4834589 37.7229677)
3526821453,37.7230675,-122.4832667,3,,,,POINT (-122.4832667 37.7230675)
3526821457,37.7231289,-122.4826208,1,,,,POINT (-122.4826208 37.7231289)
3526885166,37.7243656,-122.4817009,1,,,,POINT (-122.4817009 37.7243656)
3526885173,37.72496,-122.4846311,4,,,,POINT (-122.4846311 37.72496)
3645308400,37.7373911,-122.4682822,5,traffic_signals,,,POINT (-122.4682822 37.7373911)
3645308401,37.737458,-122.4683624,4,traffic_signals,,,POINT (-122.4683624 37.737458)
3645339989,37.7392486,-122.4662444,4,traffic_signals,,,POINT (-122.4662444 37.7392486)
3645339991,37.7391536,-122.4661748,4,traffic_signals,,,POINT (-122.4661748 37.7391536)
3652899242,37.7149804,-122.4731178,3,,,,POINT (-122.4731178 37.7149804)
3715504955,37.7249295,-122.4847947,3,,,,POINT (-122.4847947 37.7249295)
3885158728,37.7249989,-122.484765,3,,,,POINT (-122.484765 37.7249989)
3999514601,37.7302413,-122.4718125,3,,,,POINT (-122.4718125 37.7302413)
3999713649,37.7310081,-122.4718772,4,,,,POINT (-122.4718772 37.7310081)
4034101610,37.7340116,-122.493362,3,,,,POINT (-122.493362 37.7340116)
4034123036,37.7402742,-122.5067422,3,,,,POINT (-122.5067422 37.7402742)
4034176446,37.7416908,-122.5066797,3,crossing,,,POINT (-122.5066797 37.7416908)
4034185242,37.7345951,-122.4983627,1,,,,POINT (-122.4983627 37.7345951)
4034195443,37.736724,-122.4935552,4,,,,POINT (-122.4935552 37.736724)
4034231279,37.7387139,-122.4893776,3,,,,POINT (-122.4893776 37.7387139)
4034544343,37.7370289,-122.5063394,3,,,,POINT (-122.5063394 37.7370289)
4034544344,37.7370715,-122.505383,3,,,,POINT (-122.505383 37.7370715)
4035891345,37.7372466,-122.4806789,3,,,,POINT (-122.4806789 37.7372466)
4035920524,37.7373261,-122.4785367,3,,,,POINT (-122.4785367 37.7373261)
4035920529,37.7372628,-122.4774586,1,,,,POINT (-122.4774586 37.7372628)
4035920531,37.7373091,-122.4763872,1,,,,POINT (-122.4763872 37.7373091)
4035920534,37.7379271,-122.4828776,1,,,,POINT (-122.4828776 37.7379271)
4035920539,37.7428664,-122.48,3,,,,POINT (-122.48 37.7428664)
4035920542,37.7376885,-122.4850048,1,,,,POINT (-122.4850048 37.7376885)
4044866160,37.7376036,-122.4721082,3,,,,POINT (-122.4721082 37.7376036)
4044866184,37.7414775,-122.4690534,3,,,,POINT (-122.4690534 37.7414775)
4045528439,37.7372802,-122.4914789,4,,,,POINT (-122.4914789 37.7372802)
4045528444,37.7371322,-122.4848062,1,,,,POINT (-122.4848062 37.7371322)
4045528488,37.7372945,-122.4913087,3,,,,POINT (-122.4913087 37.7372945)
4045528604,37.7387626,-122.4882869,4,,,,POINT (-122.4882869 37.7387626)
4047651028,37.7345366,-122.481504,3,,,,POINT (-122.481504 37.7345366)
4047651029,37.7344227,-122.4840929,3,,,,POINT (-122.4840929 37.7344227)
4047651034,37.7347039,-122.4912997,3,,,,POINT (-122.4912997 37.7347039)
4047651036,37.7341912,-122.4858743,3,,,,POINT (-122.4858743 37.7341912)
4047651057,37.7352118,-122.4815528,3,,,,POINT (-122.4815528 37.7352118)
4047651063,37.7344986,-122.4823667,3,,,,POINT (-122.4823667 37.7344986)
4047651410,37.734383,-122.4849898,3,,,,POINT (-122.4849898 37.734383)
4047651411,37.7344605,-122.4832273,3,,,,POINT (-122.4832273 37.7344605)
4062434363,37.7342058,-122.4855466,3,,,,POINT (-122.4855466 37.7342058)
4062434364,37.7342447,-122.4846681,3,,,,POINT (-122.4846681 37.7342447)
4062434365,37.7342842,-122.4837758,4,traffic_signals,,,POINT (-122.4837758 37.7342842)
4062434366,37.7344362,-122.4837871,3,traffic_signals,,,POINT (-122.4837871 37.7344362)
4062434369,37.7310865,-122.4835619,3,stop,,,POINT (-122.4835619 37.7310865)
4062434370,37.7310188,-122.4844403,3,stop,,,POINT (-122.4844403 37.7310188)
4062434371,37.7318539,-122.4951628,3,,,,POINT (-122.4951628 37.7318539)
4062434375,37.730951,-122.4853189,3,stop,,,POINT (-122.4853189 37.730951)
4062452044,37.7341287,-122.4873074,3,,,,POINT (-122.4873074 37.7341287)
4062468476,37.7342096,-122.4889127,4,,,,POINT (-122.4889127 37.7342096)
4062468479,37.7340905,-122.488194,3,,,,POINT (-122.488194 37.7340905)
4062775036,37.7320912,-122.489768,3,,,,POINT (-122.489768 37.7320912)
4062775050,37.7320537,-122.4906145,3,,,,POINT (-122.4906145 37.7320537)
4062846059,37.7294454,-122.4939169,3,,,,POINT (-122.4939169 37.7294454)
4062846061,37.7293792,-122.4941958,3,,,,POINT (-122.4941958 37.7293792)
4062846066,37.7325917,-122.4783709,3,,,,POINT (-122.4783709 37.7325917)
4062846078,37.7311606,-122.4809164,3,,,,POINT (-122.4809164 37.7311606)
4062846085,37.7311687,-122.4818042,3,stop,,,POINT (-122.4818042 37.7311687)
4062846990,37.7338573,-122.4933422,3,,,,POINT (-122.4933422 37.7338573)
4062846996,37.7345132,-122.4820385,3,,,,POINT (-122.4820385 37.7345132)
4062847005,37.7311237,-122.4768649,3,,,,POINT (-122.4768649 37.7311237)
4062847007,37.7311542,-122.4826841,3,,,,POINT (-122.4826841 37.7311542)
4062847020,37.7311525,-122.4800339,3,,,,POINT (-122.4800339 37.7311525)
4062847025,37.7295354,-122.493951,3,,,,POINT (-122.493951 37.7295354)
4062847040,37.7343616,-122.4820282,4,,,,POINT (-122.4820282 37.7343616)
4062847056,37.7344396,-122.4802667,3,,,,POINT (-122.4802667 37.7344396)
4062847057,37.7311272,-122.4772525,3,stop,,,POINT (-122.4772525 37.7311272)
4062847066,37.7311445,-122.4791515,3,stop,,,POINT (-122.4791515 37.7311445)
4062847086,37.7344006,-122.481149,3,,,,POINT (-122.481149 37.7344006)
4062847198,37.7311365,-122.4782691,3,,,,POINT (-122.4782691 37.7311365)
4062847207,37.7343226,-122.4829088,3,,,,POINT (-122.4829088 37.7343226)
4062847211,37.7293808,-122.4943918,3,,,,POINT (-122.4943918 37.7293808)
4064695371,37.7307788,-122.4950869,3,,,,POINT (-122.4950869 37.7307788)
4064695830,37.7301955,-122.4942071,3,,,,POINT (-122.4942071 37.7301955)
4064695878,37.7322852,-122.4951933,3,,,,POINT (-122.4951933 37.7322852)
4064695882,37.7315545,-122.4971356,3,,,,POINT (-122.4971356 37.7315545)
4069107532,37.726454,-122.5014273,2,,,,POINT (-122.5014273 37.726454)
4069107534,37.7252913,-122.503075,4,,,,POINT (-122.503075 37.7252913)
4069109496,37.726607,-122.5024658,4,,,,POINT (-122.5024658 37.726607)
4069109553,37.7266402,-122.5025934,3,,,,POINT (-122.5025934 37.7266402)
4069109616,37.7252585,-122.5030452,4,,,,POINT (-122.5030452 37.7252585)
4069109620,37.7266915,-122.5024312,4,,,,POINT (-122.5024312 37.7266915)
4069129292,37.7326942,-122.4978147,3,,,,POINT (-122.4978147 37.7326942)
4069129299,37.7279479,-122.5019867,3,,,,POINT (-122.5019867 37.7279479)
4069129312,37.7285645,-122.501695,3,traffic_signals,,,POINT (-122.501695 37.7285645)
4069129336,37.7315546,-122.4989994,4,,,,POINT (-122.4989994 37.7315546)
4069129387,37.7322457,-122.4982779,3,,,,POINT (-122.4982779 37.7322457)
4070607657,37.7123607,-122.4897723,3,,,,POINT (-122.4897723 37.7123607)
4070609048,37.7115842,-122.4888713,3,,,,POINT (-122.4888713 37.7115842)
4070801096,37.7136896,-122.4986654,3,,,,POINT (-122.4986654 37.7136896)
4070801144,37.7141192,-122.5003109,3,,,,POINT (-122.5003109 37.7141192)
4070801204,37.7126362,-122.4989848,1,,,,POINT (-122.4989848 37.7126362)
4070947311,37.7292655,-122.4937272,1,,,,POINT (-122.4937272 37.7292655)
4071044650,37.7242802,-122.4849159,3,,,,POINT (-122.4849159 37.7242802)
4071044661,37.7092496,-122.4851812,3,,,,POINT (-122.4851812 37.7092496)
4071045512,37.7130922,-122.4853801,3,,,,POINT (-122.4853801 37.7130922)
4071045525,37.7129209,-122.4853288,3,,,,POINT (-122.4853288 37.7129209)
4071045528,37.7226469,-122.4851219,3,,,,POINT (-122.4851219 37.7226469)
4071233981,37.7182339,-122.4994831,3,,,,POINT (-122.4994831 37.7182339)
4071235398,37.7183254,-122.4995779,3,,,,POINT (-122.4995779 37.7183254)
4073063877,37.7126916,-122.4716286,3,,,,POINT (-122.4716286 37.7126916)
4073064106,37.7127971,-122.4725949,3,,,,POINT (-122.4725949 37.7127971)
4073064111,37.7135943,-122.4745535,3,traffic_signals,,,POINT (-122.4745535 37.7135943)
4162521667,37.7235654,-122.4850486,3,,,,POINT (-122.4850486 37.7235654)
4407739094,37.7349027,-122.4940247,3,,,,POINT (-122.4940247 37.7349027)
4407739095,37.7349045,-122.4938703,3,,,,POINT (-122.4938703 37.7349045)
5330747074,37.7169628,-122.4722914,3,,,,POINT (-122.4722914 37.7169628)
5330747075,37.7164035,-122.471848,3,,,,POINT (-122.471848 37.7164035)
5330747076,37.7169126,-122.4724338,4,,,,POINT (-122.4724338 37.7169126)
5330747077,37.7171757,-122.4724974,4,,,,POINT (-122.4724974 37.7171757)
5331939753,37.7167999,-122.4726407,3,,,,POINT (-122.4726407 37.7167999)
5473006703,37.7170058,-122.473033,1,,,,POINT (-122.473033 37.7170058)
5556967423,37.7189047,-122.5001683,4,traffic_signals,,,POINT (-122.5001683 37.7189047)
5994182975,37.7200234,-122.47604,3,,,,POINT (-122.47604 37.7200234)
6325970951,37.7303049,-122.4701279,4,traffic_signals,,,POINT (-122.4701279 37.7303049)
6325971639,37.7169586,-122.4724794,4,,,,POINT (-122.4724794 37.7169586)
6325971640,37.7169688,-122.4724465,4,,,,POINT (-122.4724465 37.7169688)
6353454926,37.7375301,-122.4695573,3,,,,POINT (-122.4695573 37.7375301)
6353455485,37.7384289,-122.4685979,3,,,,POINT (-122.4685979 37.7384289)
6355820457,37.7432507,-122.4712711,4,crossing,,,POINT (-122.4712711 37.7432507)
6356743334,37.7428544,-122.4789227,4,traffic_signals,,,POINT (-122.4789227 37.7428544)
6356743341,37.7429513,-122.4780714,3,,,,POINT (-122.4780714 37.7429513)
6356743345,37.7428857,-122.4795588,3,,,,POINT (-122.4795588 37.7428857)
6356743346,37.7428351,-122.480711,3,,,,POINT (-122.480711 37.7428351)
6356743349,37.742927,-122.4796082,3,,,,POINT (-122.4796082 37.742927)
6356743350,37.7428942,-122.4793618,3,,,,POINT (-122.4793618 37.7428942)
6356789739,37.7421425,-122.4949894,3,,,,POINT (-122.4949894 37.7421425)
6356789744,37.7421642,-122.4945326,4,,,,POINT (-122.4945326 37.7421642)
6356789747,37.7421678,-122.4958582,3,,,,POINT (-122.4958582 37.7421678)
6356789748,37.7422958,-122.4943876,4,,,,POINT (-122.4943876 37.7422958)
6356789749,37.742316,-122.4939285,3,,,,POINT (-122.4939285 37.742316)
6356789751,37.7422753,-122.4933851,4,,,,POINT (-122.4933851 37.7422753)
6357368670,37.7160247,-122.4714866,3,,,,POINT (-122.4714866 37.7160247)
6357368671,37.7163063,-122.4717546,3,,,,POINT (-122.4717546 37.7163063)
6397710141,37.7417447,-122.5067778,4,,,,POINT (-122.5067778 37.7417447)
6397710142,37.7416159,-122.5069564,3,,,,POINT (-122.5069564 37.7416159)
6397710143,37.7416277,-122.5067546,4,,,,POINT (-122.5067546 37.7416277)
6469349555,37.7094062,-122.4672058,3,,,,POINT (-122.4672058 37.7094062)
6587926827,37.7269854,-122.4838624,4,,,,POINT (-122.4838624 37.7269854)
6587926831,37.7270511,-122.4832618,3,,,,POINT (-122.4832618 37.7270511)
6903838284,37.7268653,-122.4750476,4,,,,POINT (-122.4750476 37.7268653)
6919426532,37.7310822,-122.4756603,3,,,,POINT (-122.4756603 37.7310822)
6919426536,37.7309232,-122.4758977,3,,,,POINT (-122.4758977 37.7309232)
7026307316,37.7269784,-122.4840386,3,,,,POINT (-122.4840386 37.7269784)
7368508257,37.7086562,-122.4710505,3,,,,POINT (-122.4710505 37.7086562)
7922810414,37.7141229,-122.4984025,3,,,,POINT (-122.4984025 37.7141229)
7922810431,37.7130296,-122.498332,3,,,,POINT (-122.498332 37.7130296)
8076008490,37.7200264,-122.4756482,3,crossing,,,POINT (-122.4756482 37.7200264)
8274993658,37.7254649,-122.4663817,3,,,,POINT (-122.4663817 37.7254649)
8274993659,37.7254931,-122.4663394,3,,,,POINT (-122.4663394 37.7254931)
8274993660,37.725448,-122.4662891,3,,,,POINT (-122.4662891 37.725448)
8274993679,37.7269507,-122.4707027,3,,,,POINT (-122.4707027 37.7269507)
8292175322,37.7346881,-122.4716689,4,,,,POINT (-122.4716689 37.7346881)
9306667142,37.7144869,-122.4721527,3,,,,POINT (-122.4721527 37.7144869)
10755076821,37.7196445,-122.4721375,3,,,,POINT (-122.4721375 37.7196445)
10755076823,37.7196196,-122.4723841,3,,,,POINT (-122.4723841 37.7196196)
11030036732,37.7267357,-122.4709179,3,,,,POINT (-122.4709179 37.7267357)
11030036733,37.7268045,-122.4708355,3,,,,POINT (-122.4708355 37.7268045)
11030036734,37.7267887,-122.4708364,3,,,,POINT (-122.4708364 37.7267887)
11030036735,37.7268395,-122.4709795,3,,,,POINT (-122.4709795 37.7268395)
11268318786,37.7420419,-122.5003555,4,stop,,,POINT (-122.5003555 37.7420419)
11268318789,37.7419402,-122.5010264,3,,,,POINT (-122.5010264 37.7419402)
11268318790,37.7419076,-122.5003461,4,stop,,,POINT (-122.5003461 37.7419076)
11268318793,37.7420006,-122.4996543,3,,,,POINT (-122.4996543 37.7420006)
11337742045,37.7431879,-122.4735607,4,traffic_signals,,,POINT (-122.4735607 37.7431879)
11337742046,37.7430834,-122.47355,4,traffic_signals,,,POINT (-122.47355 37.7430834)
12116268953,37.7362791,-122.5021035,4,,,,POINT (-122.5021035 37.7362791)
12116291923,37.7420642,-122.498209,6,,,,POINT (-122.498209 37.7420642)
12116305046,37.7380033,-122.5054483,4,,,,POINT (-122.5054483 37.7380033)
12144489633,37.7385943,-122.4657282,3,,,,POINT (-122.4657282 37.7385943)
12195577833,37.7432344,-122.4725024,4,,,,POINT (-122.4725024 37.7432344)
12195577835,37.7431542,-122.4746435,4,traffic_signals,,,POINT (-122.4746435 37.7431542)
12195577837,37.7431315,-122.4756127,4,,,,POINT (-122.4756127 37.7431315)
12195577839,37.7430502,-122.4767882,4,,,,POINT (-122.4767882 37.7430502)
12195577840,37.7430039,-122.4778589,4,,,,POINT (-122.4778589 37.7430039)
12195577841,37.7429587,-122.4789299,4,traffic_signals,,,POINT (-122.4789299 37.7429587)
12195577844,37.7432602,-122.4713773,4,,,,POINT (-122.4713773 37.7432602)
12195577850,37.7431267,-122.4757303,4,,,,POINT (-122.4757303 37.7431267)
12195577860,37.7428996,-122.4782747,3,,,,POINT (-122.4782747 37.7428996)
12195577862,37.7429573,-122.4767835,4,,,,POINT (-122.4767835 37.7429573)
12195577864,37.742997,-122.4757186,4,,,,POINT (-122.4757186 37.742997)
12195577866,37.7430574,-122.474638,4,traffic_signals,,,POINT (-122.474638 37.7430574)
12195577870,37.7431407,-122.4724948,4,,,,POINT (-122.4724948 37.7431407)
12195577871,37.7432046,-122.4713737,4,,,,POINT (-122.4713737 37.7432046)
12195577878,37.7430078,-122.4756039,4,,,,POINT (-122.4756039 37.7430078)
12195577883,37.7429192,-122.4778533,4,,,,POINT (-122.4778533 37.7429192)
12462731892,37.742289,-122.494542,4,,,,POINT (-122.494542 37.742289)
12462731893,37.7421738,-122.4943777,4,,,,POINT (-122.4943777 37.7421738)
12498396189,37.7421924,-122.4952997,3,,,,POINT (-122.4952997 37.7421924)
12498396198,37.7422,-122.4939203,3,,,,POINT (-122.4939203 37.7422)
12498424404,37.7422689,-122.4949972,3,,,,POINT (-122.4949972 37.7422689)
12717144900,37.7205544,-122.4811083,3,,,,POINT (-122.4811083 37.7205544)
12927618186,37.724093,-122.4757599,1,,,,POINT (-122.4757599 37.724093)
